T,K(cr),K(L),KOH(a),KOH(b),KOH(L),K2O2(s),K2O(s),KO2(s),H2O(s),H2O(L),Electron,H,H+,H-,HO2,H2,H2+,H2-,H2O,H2O+,H2O2,H3O+,K,K+,KH,KO,KO-,KOH,KOH+,K2,K2O2H2,O,O+,O-,OH,OH+,OH-,O2,O2+,O2-,O3
10700,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.5626768096819428,0.43732310443384376,1.5626768124570678,2.728840089446244e-08,0.0,3.39686776151182e-09,2.451327603370962e-08,1.2935088350591064e-16,0.0,0.0,0.0,0.0,7.73720155119166e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73720155119166e-300,0.0,0.0,0.0
10800,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.6096633364744148,0.3903365889841514,1.6096633390576887,2.4010501952748557e-08,0.0,2.5464005407489973e-09,2.14272284353203e-08,9.686903701007183e-17,0.0,0.0,0.0,0.0,7.839243998685498e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.839243998685498e-300,0.0,0.0,0.0
10900,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.6525299173587704,0.3474700181177808,1.6525299197446077,2.1034424882762833e-08,0.0,1.902805656990512e-09,1.864858797619579e-08,7.205830463984329e-17,0.0,0.0,0.0,0.0,7.932339000816546e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.932339000816546e-300,0.0,0.0,0.0
11000,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.6913752424089727,0.30862470186445384,1.6913752445974737,1.835922877581134e-08,0.0,1.4184944967411476e-09,1.6170727408291002e-08,5.3296084296342064e-17,0.0,0.0,0.0,0.0,8.016700886714163e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016700886714163e-300,0.0,0.0,0.0
11100,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.7263683814632829,0.27363157049491277,1.7263683834590087,1.5975223069375956e-08,0.0,1.055730332599981e-09,1.3979497468231715e-08,3.92302390745921e-17,0.0,0.0,0.0,0.0,8.092696831931015e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.092696831931015e-300,0.0,0.0,0.0
11200,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.757729648470451,0.24227031017067766,1.7577296502812714,1.38664264783888e-08,0.0,7.850062043361805e-10,1.2055606044601023e-08,2.8762808676468387e-17,0.0,0.0,0.0,0.0,8.160805300809498e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.160805300809498e-300,0.0,0.0,0.0
11300,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.7857129049069196,0.21428705952339264,1.785712906543001,1.2012769691802376e-08,0.0,5.835305116949209e-10,1.0376687989377695e-08,2.102139303091033e-17,0.0,0.0,0.0,0.0,8.22157761413425e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22157761413425e-300,0.0,0.0,0.0
11400,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.8105902450897353,0.18940972433923298,1.8105902465626844,1.0391938940700519e-08,0.0,4.33882035517021e-10,8.918989667460091e-09,1.5325343439109166e-17,0.0,0.0,0.0,0.0,8.275604689639163e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275604689639163e-300,0.0,0.0,0.0
11500,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.8326395021206727,0.16736047161289364,1.8326395034428442,8.980827430978138e-09,0.0,3.2286132285274865e-10,7.658656048750987e-09,1.1151664502664506e-17,0.0,0.0,0.0,0.0,8.323489908187677e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323489908187677e-300,0.0,0.0,0.0
11600,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.8521346225912874,0.14786535484136132,1.8521346237752476,7.756610615193436e-09,0.0,2.4054008119409097e-10,6.572650579490343e-09,8.103580243456596e-18,0.0,0.0,0.0,0.0,8.365828210151316e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.365828210151316e-300,0.0,0.0,0.0
11700,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.8693386949724609,0.13066128563380777,1.86933869603059,6.697490532205632e-09,0.0,1.7949421372614687e-10,5.639361479706853e-09,5.8832284659821025e-18,0.0,0.0,0.0,0.0,8.403190954896748e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.403190954896748e-300,0.0,0.0,0.0
11800,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.8844992698065817,0.11550071351933121,1.884499270750793,5.78316747376369e-09,0.0,1.3419770616288388e-10,4.83895658627098e-09,4.26893018243312e-18,0.0,0.0,0.0,0.0,8.436115757468525e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.436115757468525e-300,0.0,0.0,0.0
11900,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.897845551162642,0.10215443449210936,1.8978455520041935,4.995099189544942e-09,0.0,1.0055164641318473e-10,4.153547583169585e-09,3.096862898000407e-18,0.0,0.0,0.0,0.0,8.46510038916528e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46510038916528e-300,0.0,0.0,0.0
12000,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9095870430723039,0.09041294457582626,1.9095870438216895,4.316602888931433e-09,0.0,7.552322798931896e-11,3.567217490519171e-09,2.246644486442873e-18,0.0,0.0,0.0,0.0,8.490599837953835e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.490599837953835e-300,0.0,0.0,0.0
12100,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9199132744987435,0.08008671485546248,1.9199132751656343,3.732846975913059e-09,0.0,5.687209253435896e-11,3.0659558809518474e-09,1.6302103751406225e-18,0.0,0.0,0.0,0.0,8.513025711174236e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513025711174236e-300,0.0,0.0,0.0
12200,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.928994283888127,0.07100570692650643,1.928994284481361,3.2307701421476787e-09,0.0,4.294470135082529e-11,2.6375365614992747e-09,1.1833619891093737e-18,0.0,0.0,0.0,0.0,8.532747287859483e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532747287859483e-300,0.0,0.0,0.0
12300,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9369816062691845,0.06301838579609684,1.9369816067967771,2.798956559340508e-09,0.0,3.2520892407723275e-11,2.271363581507962e-09,8.5942247833897715e-19,0.0,0.0,0.0,0.0,8.550093662458096e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.550093662458096e-300,0.0,0.0,0.0
12400,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9440095642885096,0.055990428848409726,1.9440095647576938,2.4274881915000696e-09,0.0,2.469998971083497e-11,1.95830395358625e-09,6.245200300491204e-19,0.0,0.0,0.0,0.0,8.565356548625531e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.565356548625531e-300,0.0,0.0,0.0
12500,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.950196715572876,0.049803278482993533,1.950196715990146,2.1077889439415153e-09,0.0,1.8816607822347062e-11,1.6905195313747932e-09,4.541078756327679e-19,0.0,0.0,0.0,0.0,8.578793422516881e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.578793422516881e-300,0.0,0.0,0.0
12600,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9556473509124022,0.04435264393219403,1.9556473512835668,1.8324704619334006e-09,0.0,1.4378587539960083e-11,1.4613059747409415e-09,3.3041207196541766e-19,0.0,0.0,0.0,0.0,8.590630776449056e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590630776449056e-300,0.0,0.0,0.0
12700,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9604529710810195,0.039547024441223544,1.9604529714112617,1.595185725361298e-09,0.0,1.1021332951224672e-11,1.2649434395700816e-09,2.405683907985804e-19,0.0,0.0,0.0,0.0,8.601067326168798e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.601067326168798e-300,0.0,0.0,0.0
12800,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.964693695563053,0.03530630054204973,1.9646936958569852,1.3904939421002643e-09,0.0,8.474252674042037e-12,1.0965613165072723e-09,1.75267067904057e-19,0.0,0.0,0.0,0.0,8.610277070238471e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.610277070238471e-300,0.0,0.0,0.0
12900,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.968439575288556,0.031560421318477035,1.9684395755502766,1.2137384037942585e-09,0.0,6.536107175598722e-12,9.520177834371681e-10,1.2776957211984677e-19,0.0,0.0,0.0,0.0,8.618412140953946e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618412140953946e-300,0.0,0.0,0.0
13000,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.971751794990431,0.02824820204938569,1.971751795223575,1.0609377380922737e-09,0.0,5.056895871629851e-12,8.277939346129472e-10,9.319661967338734e-20,0.0,0.0,0.0,0.0,8.625605415549877e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625605415549877e-300,0.0,0.0,0.0
13100,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9746837601719782,0.025316237241490014,1.974683760379767,9.286902086337152e-10,0.0,3.924540727701476e-12,7.209016471787394e-10,6.801326051591336e-20,0.0,0.0,0.0,0.0,8.631972876808946e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631972876808946e-300,0.0,0.0,0.0
13200,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9772820699291924,0.022717927807312705,1.9772820701144787,8.140902472508e-10,0.0,3.0550860296372805e-12,6.288040194666033e-10,4.965677375867342e-20,0.0,0.0,0.0,0.0,8.637615725777497e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.637615725777497e-300,0.0,0.0,0.0
13300,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9795873808341897,0.020412617181980893,1.9795873809994984,7.146561623319532e-10,0.0,2.3854759839327543e-12,5.493470803459938e-10,3.626785977743702e-20,0.0,0.0,0.0,0.0,8.642622257894402e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642622257894402e-300,0.0,0.0,0.0
13400,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9816351694036984,0.01836482885492737,1.9816351695512648,6.282678593254771e-10,0.0,1.8682232445878067e-12,4.807014426014006e-10,2.649645629357076e-20,0.0,0.0,0.0,0.0,8.647069518873196e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.647069518873196e-300,0.0,0.0,0.0
13500,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9834564018452991,0.016543596623826345,1.9834564019771,5.531134140078996e-10,0.0,1.467465877702012e-12,4.213126344251181e-10,1.9361426486383884e-20,0.0,0.0,0.0,0.0,8.651024759215778e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.651024759215778e-300,0.0,0.0,0.0
13600,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9850781201639398,0.01492187848820255,1.9850781202817245,4.876433857681675e-10,0.0,1.1560451100956234e-12,3.698589333450775e-10,1.414912556464141e-20,0.0,0.0,0.0,0.0,8.654546707082421e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.654546707082421e-300,0.0,0.0,0.0
13700,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9865239535925014,0.013476045218992923,1.9865239536978176,4.3053184472433737e-10,0.0,9.13334755374855e-13,3.2521564299466814e-10,1.0340026124817125e-20,0.0,0.0,0.0,0.0,8.657686678985225e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.657686678985225e-300,0.0,0.0,0.0
13800,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9878145638759406,0.012185435074500275,1.987814563970159,3.806431859979392e-10,0.0,7.236251571766722e-13,2.8642487341585827e-10,7.555599701743989e-21,0.0,0.0,0.0,0.0,8.660489546828774e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.660489546828774e-300,0.0,0.0,0.0
13900,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9889680323245258,0.011031966747246434,1.9889680324088592,3.370039074209466e-10,0.0,5.749170204041113e-13,2.526700027041127e-10,5.519829162894107e-21,0.0,0.0,0.0,0.0,8.662994578488572e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.662994578488572e-300,0.0,0.0,0.0
14000,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9900001958505489,0.009999803327324804,1.9900001959260734,2.9877862939844693e-10,0.0,4.5801888010719e-13,2.2325410897384002e-10,4.0312960732870246e-21,0.0,0.0,0.0,0.0,8.665236167594833e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.665236167594833e-300,0.0,0.0,0.0
14100,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9909249384764802,0.009075060794307652,1.9909249385441483,2.6524972888201575e-10,0.0,3.658700105864095e-13,1.9758176070558634e-10,2.9429177135468875e-21,0.0,0.0,0.0,0.0,8.667244466611956e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.667244466611956e-300,0.0,0.0,0.0
14200,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9917544440900838,0.008245555262187012,1.9917544441507404,2.3580004643765334e-10,0.0,2.930311168764667e-13,1.7514364337093792e-10,2.1472226980446675e-21,0.0,0.0,0.0,0.0,8.669045935756536e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.669045935756536e-300,0.0,0.0,0.0
14300,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9924994155479556,0.007500583875873586,1.99249941560235,2.098982019998978e-10,0.0,2.3530020451978386e-13,1.5550357821260198e-10,1.5656406841464634e-21,0.0,0.0,0.0,0.0,8.670663818832916e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670663818832916e-300,0.0,0.0,0.0
14400,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.993169264606158,0.006830734880603182,1.9931692646549568,1.8708612265743242e-10,0.0,1.894220779752722e-13,1.3828755693697502e-10,1.1407042317020619e-21,0.0,0.0,0.0,0.0,8.672118555712852e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.672118555712852e-300,0.0,0.0,0.0
14500,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9937722765913275,0.006227722950855664,1.9937722766351216,1.669684447669245e-10,0.0,1.5286805005704802e-13,1.2317447441429314e-10,8.303656345135529e-22,0.0,0.0,0.0,0.0,8.673428139958085e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673428139958085e-300,0.0,0.0,0.0
14600,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.994315753219068,0.005684246371988915,1.9943157532583835,1.4920350361506064e-10,0.0,1.2366843919646118e-13,1.0988829132435672e-10,6.038513466267309e-22,0.0,0.0,0.0,0.0,8.674608428984504e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.674608428984504e-300,0.0,0.0,0.0
14700,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9948061365170024,0.005193863117214413,1.9948061365523069,1.3349566754724063e-10,0.0,1.002848594371599e-13,9.819140104524388e-11,4.386354338489569e-22,0.0,0.0,0.0,0.0,8.675673413190638e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.675673413190638e-300,0.0,0.0,0.0
14800,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9952491164140151,0.004750883258365831,1.995249116445725,1.1958881080837926e-10,0.0,8.151258651401686e-14,8.787901094783519e-11,3.182282479315444e-22,0.0,0.0,0.0,0.0,8.676635449613304e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.676635449613304e-300,0.0,0.0,0.0
14900,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9956497242107472,0.0043502754954243,1.9956497242392335,1.072607510998396e-10,0.0,6.640571625837569e-14,7.877437853039997e-11,2.3055958001943085e-22,0.0,0.0,0.0,0.0,8.677505464921096e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.677505464921096e-300,0.0,0.0,0.0
15000,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9960124138444033,0.003987585891727355,1.9960124138699968,9.63185048014644e-11,0.0,5.421964130527689e-14,7.072476831996734e-11,1.6679572309746261e-22,0.0,0.0,0.0,0.0,8.678293131900278e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.678293131900278e-300,0.0,0.0,0.0
15100,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9963411325987213,0.0036588671640028912,1.996341132621718,8.659423561787611e-11,0.0,4.436672154911349e-14,6.359801689876187e-11,1.2047352438637618e-22,0.0,0.0,0.0,0.0,8.679007023018338e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679007023018338e-300,0.0,0.0,0.0
15200,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9966393826829436,0.0033606171034198484,1.996639382703606,7.794179168672477e-11,0.0,3.638203254839003e-14,5.727961140896715e-11,8.686619402868155e-23,0.0,0.0,0.0,0.0,8.67965474415741e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67965474415741e-300,0.0,0.0,0.0
15300,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.996910274907364,0.0030897249000388424,1.996910274925927,7.023374246122668e-11,0.0,2.989683202808181e-14,5.167020198636938e-11,6.251868056010971e-23,0.0,0.0,0.0,0.0,8.680243051183512e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680243051183512e-300,0.0,0.0,0.0
15400,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9971565755138618,0.0028434243122879886,1.997156575530537,6.335884040823788e-11,0.0,2.4617952552299622e-14,4.66834812337563e-11,4.4907189224499927e-23,0.0,0.0,0.0,0.0,8.680777951650214e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680777951650214e-300,0.0,0.0,0.0
15500,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.997380747073958,0.0026192527689178576,1.9973807470889333,5.721984412903175e-11,0.0,2.0311756180126006e-14,4.224437445189304e-11,3.2189639105606887e-23,0.0,0.0,0.0,0.0,8.681264793618526e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681264793618526e-300,0.0,0.0,0.0
15600,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9975849842413873,0.002415015616428359,1.9975849842548317,5.1731649290162836e-11,0.0,1.679160990939522e-14,3.8287493260844606e-11,2.3022766198529806e-23,0.0,0.0,0.0,0.0,8.681708343302113e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681708343302113e-300,0.0,0.0,0.0
15700,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9977712450381961,0.0022287548329807047,1.9977712450502603,4.681968193973767e-11,0.0,1.3908085185423127e-14,3.475581267817739e-11,1.6428085361901146e-23,0.0,0.0,0.0,0.0,8.682112853012543e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.682112853012543e-300,0.0,0.0,0.0
15800,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9979412782604231,0.002058721622718477,1.9979412782712416,4.2418515740703186e-11,0.0,1.1541270307493684e-14,3.1599537994694196e-11,1.1693680993658074e-23,0.0,0.0,0.0,0.0,8.68248212067722e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68248212067722e-300,0.0,0.0,0.0
15900,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.998096647509532,0.0019033523843321786,1.9980966475192279,3.8470680508083577e-11,0.0,9.594725726305991e-15,2.877513304520668e-11,8.302274170648412e-24,0.0,0.0,0.0,0.0,8.682819542029401e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.682819542029401e-300,0.0,0.0,0.0
16000,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9982387522870564,0.0017612476164325294,1.9982387522957377,3.492563434520087e-11,0.0,7.990719876793208e-15,2.624448586169817e-11,5.878561113508625e-24,0.0,0.0,0.0,0.0,8.683128156420218e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.683128156420218e-300,0.0,0.0,0.0
16100,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9983688465395892,0.0016311533725459563,1.998368846547354,3.1738875628507716e-11,0.0,6.6664654542048594e-15,2.397419124115916e-11,4.1506837464376135e-24,0.0,0.0,0.0,0.0,8.683410687093564e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.683410687093564e-300,0.0,0.0,0.0
16200,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9984880549303619,0.001511944989549461,1.998488054937298,2.8871176169207252e-11,0.0,5.5711396145592075e-15,2.1934934052176437e-11,2.9220611438213452e-24,0.0,0.0,0.0,0.0,8.6836695765237e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6836695765237e-300,0.0,0.0,0.0
16300,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9985973872411869,0.0014026126857273186,1.9985973872473735,2.628791537257113e-11,0.0,4.663518357850264e-15,2.0100956347336813e-11,2.050814178792906e-24,0.0,0.0,0.0,0.0,8.683907017692494e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.683907017692494e-300,0.0,0.0,0.0
16400,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.9986977510059156,0.0013022489273109858,1.998697751011424,2.3958504692591234e-11,0.0,3.9100960819401136e-15,1.8449598795056962e-11,1.434752167314909e-24,0.0,0.0,0.0,0.0,8.684124981526011e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.684124981526011e-300,0.0,0.0,0.0
16500,9.999999999999999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-13,1.998789962679386,0.0012100372595348807,1.9987899626842807,2.1855887596298296e-11,0.0,3.283585841559293e-15,1.696090413449501e-11,1.000430995351846e-24,0.0,0.0,0.0,0.0,8.68432524115051e-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68432524115051e-300,0.0,0.0,0.0
